,Id,task_1,task_2
67,data/test/melanoma/ISIC_0014454.jpg,0.46304023265838623,0.1438511461019516
68,data/test/melanoma/ISIC_0014478.jpg,0.9091491103172302,0.045952208340168
69,data/test/melanoma/ISIC_0014489.jpg,0.7041099667549133,0.10408586263656616
70,data/test/melanoma/ISIC_0014506.jpg,0.8324898481369019,0.10021304339170456
71,data/test/melanoma/ISIC_0014513.jpg,0.30125024914741516,0.275455117225647
72,data/test/melanoma/ISIC_0014541.jpg,0.7415871620178223,0.01138761080801487
73,data/test/melanoma/ISIC_0014542.jpg,0.020850753411650658,0.900178074836731
74,data/test/melanoma/ISIC_0014546.jpg,0.42460742592811584,0.14890247583389282
75,data/test/melanoma/ISIC_0014548.jpg,0.4287639558315277,0.11595559120178223
76,data/test/melanoma/ISIC_0014559.jpg,0.804313600063324,0.16671957075595856
77,data/test/melanoma/ISIC_0014663.jpg,0.22037392854690552,0.02569165825843811
78,data/test/melanoma/ISIC_0014666.jpg,0.7206264734268188,0.1725848913192749
79,data/test/melanoma/ISIC_0014695.jpg,0.073732390999794,0.4330572485923767
80,data/test/melanoma/ISIC_0014703.jpg,0.34964942932128906,0.439610093832016
81,data/test/melanoma/ISIC_0014727.jpg,0.019768284633755684,0.7725979089736938
82,data/test/melanoma/ISIC_0014766.jpg,0.3802667558193207,0.027694281190633774
83,data/test/melanoma/ISIC_0014772.jpg,0.07218624651432037,0.23797202110290527
84,data/test/melanoma/ISIC_0014784.jpg,0.2927270829677582,0.5500842332839966
85,data/test/melanoma/ISIC_0014790.jpg,0.08653626590967178,0.481625497341156
86,data/test/melanoma/ISIC_0014800.jpg,0.34785181283950806,0.13392606377601624
87,data/test/melanoma/ISIC_0014826.jpg,0.8355188965797424,0.008286310359835625
88,data/test/melanoma/ISIC_0014862.jpg,0.1064474955201149,0.05157463997602463
89,data/test/melanoma/ISIC_0014872.jpg,0.02282865345478058,0.9233890175819397
90,data/test/melanoma/ISIC_0014883.jpg,0.05674772337079048,0.006360557861626148
91,data/test/melanoma/ISIC_0014912.jpg,0.4722866415977478,0.09201798588037491
92,data/test/melanoma/ISIC_0014928.jpg,0.045617856085300446,0.031127015128731728
93,data/test/melanoma/ISIC_0014932.jpg,0.27009883522987366,0.04105259105563164
94,data/test/melanoma/ISIC_0014963.jpg,0.4188095033168793,0.01506027765572071
95,data/test/melanoma/ISIC_0014982.jpg,0.35594213008880615,0.11065465211868286
96,data/test/melanoma/ISIC_0015004.jpg,0.001186169101856649,0.00034726434387266636
97,data/test/melanoma/ISIC_0015041.jpg,0.18052391707897186,0.15532049536705017
98,data/test/melanoma/ISIC_0015046.jpg,0.07456964254379272,0.1292080283164978
99,data/test/melanoma/ISIC_0015050.jpg,0.13935533165931702,0.7189913988113403
100,data/test/melanoma/ISIC_0015071.jpg,0.9362292885780334,0.003440636210143566
101,data/test/melanoma/ISIC_0015115.jpg,0.01622909866273403,0.03133680671453476
102,data/test/melanoma/ISIC_0015119.jpg,0.7243924736976624,0.031031914055347443
103,data/test/melanoma/ISIC_0015127.jpg,0.1458546221256256,2.7429887268226594e-05
104,data/test/melanoma/ISIC_0015132.jpg,0.3295416831970215,0.49807026982307434
105,data/test/melanoma/ISIC_0015133.jpg,0.06816960871219635,0.5213485360145569
106,data/test/melanoma/ISIC_0015136.jpg,0.5262624025344849,0.26839277148246765
107,data/test/melanoma/ISIC_0015142.jpg,0.055386804044246674,0.11177115142345428
108,data/test/melanoma/ISIC_0015156.jpg,0.09510010480880737,0.30799975991249084
109,data/test/melanoma/ISIC_0015163.jpg,0.6010816097259521,0.3173300623893738
110,data/test/melanoma/ISIC_0015167.jpg,0.27773964405059814,0.5698891282081604
111,data/test/melanoma/ISIC_0015180.jpg,0.2528991103172302,0.060015611350536346
112,data/test/melanoma/ISIC_0015185.jpg,0.2059805691242218,0.5515623092651367
113,data/test/melanoma/ISIC_0015193.jpg,0.08021412789821625,0.08412760496139526
114,data/test/melanoma/ISIC_0015206.jpg,0.2613351047039032,0.07083330303430557
115,data/test/melanoma/ISIC_0015229.jpg,0.25458455085754395,0.5147395730018616
116,data/test/melanoma/ISIC_0015251.jpg,0.19006887078285217,0.10691864043474197
117,data/test/nevus/ISIC_0012092.jpg,0.013418295420706272,0.03523358330130577
118,data/test/nevus/ISIC_0012095.jpg,0.05949094519019127,0.4927494525909424
119,data/test/nevus/ISIC_0012147.jpg,0.001669444958679378,0.07719939947128296
120,data/test/nevus/ISIC_0012149.jpg,0.000736023357603699,0.7301720380783081
121,data/test/nevus/ISIC_0012152.jpg,0.03077213279902935,0.44771674275398254
122,data/test/nevus/ISIC_0012216.jpg,0.06867577880620956,0.5640580654144287
123,data/test/nevus/ISIC_0012357.jpg,0.6635063290596008,0.21563978493213654
124,data/test/nevus/ISIC_0012484.jpg,0.04300152510404587,0.16082455217838287
125,data/test/nevus/ISIC_0012493.jpg,0.05441242456436157,0.13619625568389893
126,data/test/nevus/ISIC_0012551.jpg,0.02078136056661606,0.09961763024330139
127,data/test/nevus/ISIC_0012654.jpg,0.0006667944835498929,0.0007125961128622293
128,data/test/nevus/ISIC_0012656.jpg,0.3089350461959839,0.04517176002264023
129,data/test/nevus/ISIC_0012708.jpg,0.039122894406318665,0.060668617486953735
130,data/test/nevus/ISIC_0012722.jpg,0.06389033049345016,0.0965157002210617
131,data/test/nevus/ISIC_0012803.jpg,0.08643720299005508,0.6601806879043579
132,data/test/nevus/ISIC_0012836.jpg,0.10922713577747345,0.2913404107093811
133,data/test/nevus/ISIC_0012837.jpg,0.012233448214828968,0.6983830332756042
134,data/test/nevus/ISIC_0012903.jpg,0.07798732817173004,0.010008027777075768
135,data/test/nevus/ISIC_0012904.jpg,0.02825947478413582,0.1709652841091156
136,data/test/nevus/ISIC_0012941.jpg,0.00011243079643463716,0.9779072999954224
137,data/test/nevus/ISIC_0012967.jpg,0.1445690542459488,0.5138950943946838
138,data/test/nevus/ISIC_0013045.jpg,0.039479319006204605,0.0027072024531662464
139,data/test/nevus/ISIC_0013070.jpg,0.02034224011003971,0.05491645634174347
140,data/test/nevus/ISIC_0013109.jpg,0.046700552105903625,0.13065220415592194
141,data/test/nevus/ISIC_0013159.jpg,0.21565386652946472,0.7177494764328003
142,data/test/nevus/ISIC_0013164.jpg,0.013190940022468567,0.44237491488456726
143,data/test/nevus/ISIC_0013176.jpg,0.1518288254737854,0.09783193469047546
144,data/test/nevus/ISIC_0013191.jpg,0.009554754942655563,0.6402432322502136
145,data/test/nevus/ISIC_0013216.jpg,0.051924336701631546,0.17549903690814972
146,data/test/nevus/ISIC_0013226.jpg,0.08526105433702469,0.5534421801567078
147,data/test/nevus/ISIC_0013230.jpg,0.003895271336659789,0.00430038757622242
148,data/test/nevus/ISIC_0013269.jpg,0.5104974508285522,0.051362693309783936
149,data/test/nevus/ISIC_0013291.jpg,0.17879951000213623,0.017105570062994957
150,data/test/nevus/ISIC_0013325.jpg,0.037019096314907074,0.014165740460157394
151,data/test/nevus/ISIC_0013399.jpg,0.011440626345574856,0.8644279837608337
152,data/test/nevus/ISIC_0013416.jpg,0.01877989061176777,0.02960849367082119
153,data/test/nevus/ISIC_0013511.jpg,0.02968083694577217,0.8581750392913818
154,data/test/nevus/ISIC_0013512.jpg,0.14944753050804138,0.07506069540977478
155,data/test/nevus/ISIC_0013529.jpg,0.001090347534045577,0.00622055446729064
156,data/test/nevus/ISIC_0013600.jpg,0.028292443603277206,0.006294129882007837
157,data/test/nevus/ISIC_0013602.jpg,0.4752560257911682,0.0218171626329422
158,data/test/nevus/ISIC_0013738.jpg,0.13625966012477875,0.04193853959441185
159,data/test/nevus/ISIC_0013794.jpg,0.026552440598607063,0.021494189277291298
160,data/test/nevus/ISIC_0013809.jpg,0.8485738039016724,0.06477227061986923
161,data/test/nevus/ISIC_0013891.jpg,0.03743002936244011,0.5009859800338745
162,data/test/nevus/ISIC_0013897.jpg,0.4829018712043762,0.43460941314697266
163,data/test/nevus/ISIC_0013911.jpg,0.09127773344516754,0.08224296569824219
164,data/test/nevus/ISIC_0013966.jpg,0.0121788140386343,0.8457147479057312
165,data/test/nevus/ISIC_0013998.jpg,0.07858933508396149,0.10074753314256668
166,data/test/nevus/ISIC_0014090.jpg,0.049613699316978455,0.058120738714933395
167,data/test/nevus/ISIC_0014117.jpg,0.2738898694515228,0.06966878473758698
168,data/test/nevus/ISIC_0014470.jpg,0.2229219675064087,0.5678690671920776
169,data/test/nevus/ISIC_0014675.jpg,0.016160178929567337,0.012439408339560032
170,data/test/nevus/ISIC_0014677.jpg,0.0005657729925587773,0.008946644142270088
171,data/test/nevus/ISIC_0014687.jpg,0.4868985712528229,0.04846542328596115
172,data/test/nevus/ISIC_0014693.jpg,0.13145984709262848,0.40510985255241394
173,data/test/nevus/ISIC_0014697.jpg,0.18434083461761475,0.3767617344856262
174,data/test/nevus/ISIC_0014698.jpg,0.0754631757736206,0.12017650157213211
175,data/test/nevus/ISIC_0014720.jpg,0.03900677338242531,0.002109066117554903
176,data/test/nevus/ISIC_0014725.jpg,0.0533306710422039,0.0797792598605156
177,data/test/nevus/ISIC_0014728.jpg,0.03531447798013687,0.008716655895113945
178,data/test/nevus/ISIC_0014729.jpg,0.003709660843014717,0.098753921687603
179,data/test/nevus/ISIC_0014740.jpg,0.08695358037948608,0.8500474095344543
180,data/test/nevus/ISIC_0014743.jpg,0.01254988182336092,0.1082737073302269
181,data/test/nevus/ISIC_0014746.jpg,0.05186934024095535,0.754113495349884
182,data/test/nevus/ISIC_0014749.jpg,0.20470185577869415,0.10399500280618668
183,data/test/nevus/ISIC_0014753.jpg,0.47156715393066406,0.07041258364915848
184,data/test/nevus/ISIC_0014755.jpg,0.05577603355050087,0.0026783118955790997
185,data/test/nevus/ISIC_0014765.jpg,0.0035147136077284813,0.08487530052661896
186,data/test/nevus/ISIC_0014768.jpg,0.006889570504426956,0.04881792888045311
187,data/test/nevus/ISIC_0014773.jpg,0.02698039636015892,0.24192743003368378
188,data/test/nevus/ISIC_0014780.jpg,0.17860780656337738,0.025605635717511177
189,data/test/nevus/ISIC_0014786.jpg,0.46678826212882996,0.2046223133802414
190,data/test/nevus/ISIC_0014787.jpg,0.2857542037963867,0.08283248543739319
191,data/test/nevus/ISIC_0014792.jpg,0.6127814650535583,0.1563715785741806
192,data/test/nevus/ISIC_0014796.jpg,0.00887652114033699,0.046483125537633896
193,data/test/nevus/ISIC_0014798.jpg,0.04674338921904564,0.22576384246349335
194,data/test/nevus/ISIC_0014807.jpg,0.12120482325553894,0.0017410218715667725
195,data/test/nevus/ISIC_0014814.jpg,0.009174545295536518,0.009111016057431698
196,data/test/nevus/ISIC_0014815.jpg,0.031009577214717865,0.02558928355574608
197,data/test/nevus/ISIC_0014820.jpg,0.0029080072417855263,0.0009203754598274827
198,data/test/nevus/ISIC_0014822.jpg,0.4719480276107788,0.16897860169410706
199,data/test/nevus/ISIC_0014833.jpg,0.008153353817760944,0.35986897349357605
200,data/test/nevus/ISIC_0014835.jpg,0.16228386759757996,0.07280243933200836
201,data/test/nevus/ISIC_0014844.jpg,0.05203672870993614,0.07355962693691254
202,data/test/nevus/ISIC_0014853.jpg,0.013945556245744228,0.013487769290804863
203,data/test/nevus/ISIC_0014854.jpg,0.3032456934452057,0.02159690111875534
204,data/test/nevus/ISIC_0014863.jpg,0.034260015934705734,0.47045233845710754
205,data/test/nevus/ISIC_0014867.jpg,0.06329114735126495,0.12672585248947144
206,data/test/nevus/ISIC_0014868.jpg,0.10926410555839539,0.22194804251194
207,data/test/nevus/ISIC_0014876.jpg,0.0001811795518733561,0.0033419595565646887
208,data/test/nevus/ISIC_0014879.jpg,0.0021083340980112553,0.12255299091339111
209,data/test/nevus/ISIC_0014901.jpg,0.031461555510759354,0.11468105018138885
210,data/test/nevus/ISIC_0014907.jpg,0.001755142817273736,0.011092595756053925
211,data/test/nevus/ISIC_0014910.jpg,0.12083388864994049,0.162336528301239
212,data/test/nevus/ISIC_0014921.jpg,0.008886650204658508,0.03891989588737488
213,data/test/nevus/ISIC_0014927.jpg,0.00881896074861288,0.00022470853582490236
214,data/test/nevus/ISIC_0014936.jpg,0.08775977790355682,0.002421424724161625
215,data/test/nevus/ISIC_0014938.jpg,0.4616054892539978,0.001724993926472962
216,data/test/nevus/ISIC_0014940.jpg,0.24861624836921692,0.026916751638054848
217,data/test/nevus/ISIC_0014941.jpg,0.07469825446605682,0.008401822298765182
218,data/test/nevus/ISIC_0014942.jpg,0.008051296696066856,0.024271667003631592
219,data/test/nevus/ISIC_0014943.jpg,0.020941805094480515,0.026954149827361107
220,data/test/nevus/ISIC_0014944.jpg,0.12885214388370514,0.019485050812363625
221,data/test/nevus/ISIC_0014947.jpg,0.03726575896143913,0.004181392956525087
222,data/test/nevus/ISIC_0014948.jpg,0.7467870116233826,0.011937343515455723
223,data/test/nevus/ISIC_0014949.jpg,0.019640181213617325,0.024763572961091995
224,data/test/nevus/ISIC_0014952.jpg,0.0014746814267709851,0.000614088261500001
225,data/test/nevus/ISIC_0014955.jpg,0.5664251446723938,0.0053229620680212975
226,data/test/nevus/ISIC_0014956.jpg,0.7939234375953674,0.1835164874792099
227,data/test/nevus/ISIC_0014957.jpg,0.19525793194770813,0.11459798365831375
228,data/test/nevus/ISIC_0014958.jpg,0.007193794474005699,0.023298807442188263
229,data/test/nevus/ISIC_0014959.jpg,0.0422259122133255,0.023220963776111603
230,data/test/nevus/ISIC_0014961.jpg,0.19911997020244598,0.00019616931967902929
231,data/test/nevus/ISIC_0014962.jpg,0.0002861859684344381,0.008290472440421581
232,data/test/nevus/ISIC_0014964.jpg,0.0651729479432106,0.005104515701532364
233,data/test/nevus/ISIC_0014966.jpg,0.3793017864227295,0.03962469473481178
234,data/test/nevus/ISIC_0014968.jpg,0.7339645624160767,0.04845995828509331
235,data/test/nevus/ISIC_0014969.jpg,0.024256503209471703,0.07342272251844406
236,data/test/nevus/ISIC_0014973.jpg,0.32293251156806946,0.07715814560651779
237,data/test/nevus/ISIC_0014974.jpg,0.014821082353591919,0.24796190857887268
238,data/test/nevus/ISIC_0014977.jpg,0.02729412540793419,0.011419704183936119
239,data/test/nevus/ISIC_0014992.jpg,0.027972126379609108,0.00896520633250475
240,data/test/nevus/ISIC_0014994.jpg,0.0655137374997139,0.11339867115020752
241,data/test/nevus/ISIC_0014998.jpg,0.10000883042812347,0.06776410341262817
242,data/test/nevus/ISIC_0015002.jpg,0.004684539511799812,0.06803123652935028
243,data/test/nevus/ISIC_0015003.jpg,0.08282632380723953,0.007409335114061832
244,data/test/nevus/ISIC_0015007.jpg,0.0005156758124940097,0.12015726417303085
245,data/test/nevus/ISIC_0015008.jpg,0.012823415920138359,0.8656450510025024
246,data/test/nevus/ISIC_0015009.jpg,0.03452088311314583,0.03207596018910408
247,data/test/nevus/ISIC_0015011.jpg,0.006499591749161482,0.8478513360023499
248,data/test/nevus/ISIC_0015013.jpg,0.24157345294952393,0.275188148021698
249,data/test/nevus/ISIC_0015015.jpg,0.44946569204330444,0.08385252952575684
250,data/test/nevus/ISIC_0015016.jpg,0.058702945709228516,0.23560334742069244
251,data/test/nevus/ISIC_0015018.jpg,0.003967695403844118,0.5289138555526733
252,data/test/nevus/ISIC_0015019.jpg,0.2358911782503128,0.6190551519393921
253,data/test/nevus/ISIC_0015020.jpg,0.4452888071537018,0.368587851524353
254,data/test/nevus/ISIC_0015021.jpg,0.006237178575247526,0.7343692779541016
255,data/test/nevus/ISIC_0015023.jpg,0.0001927778503159061,0.0035879253409802914
256,data/test/nevus/ISIC_0015026.jpg,0.23342446982860565,0.17184528708457947
257,data/test/nevus/ISIC_0015030.jpg,0.007583337370306253,0.029894104227423668
258,data/test/nevus/ISIC_0015031.jpg,0.0034777859691530466,0.2537480890750885
259,data/test/nevus/ISIC_0015034.jpg,0.06410214304924011,0.17108191549777985
260,data/test/nevus/ISIC_0015035.jpg,0.04676264896988869,0.012637171894311905
261,data/test/nevus/ISIC_0015037.jpg,0.07377669215202332,0.6587325930595398
262,data/test/nevus/ISIC_0015040.jpg,0.011112363077700138,0.1224195584654808
263,data/test/nevus/ISIC_0015051.jpg,0.1083100363612175,0.10293084383010864
264,data/test/nevus/ISIC_0015056.jpg,0.25563088059425354,0.41372668743133545
265,data/test/nevus/ISIC_0015057.jpg,0.017177101224660873,0.5190007090568542
266,data/test/nevus/ISIC_0015060.jpg,0.3316689133644104,0.019151099026203156
267,data/test/nevus/ISIC_0015064.jpg,0.20447713136672974,0.11324566602706909
268,data/test/nevus/ISIC_0015078.jpg,0.04964521527290344,0.7328943610191345
269,data/test/nevus/ISIC_0015089.jpg,0.010665934532880783,0.028799191117286682
270,data/test/nevus/ISIC_0015102.jpg,0.11796864122152328,0.2949962913990021
271,data/test/nevus/ISIC_0015118.jpg,0.043610863387584686,0.8052111268043518
272,data/test/nevus/ISIC_0015125.jpg,0.006036561913788319,0.002768994774669409
273,data/test/nevus/ISIC_0015129.jpg,0.10459952056407928,0.42889687418937683
274,data/test/nevus/ISIC_0015130.jpg,0.042521316558122635,0.22768716514110565
275,data/test/nevus/ISIC_0015139.jpg,0.09130844473838806,0.02012200653553009
276,data/test/nevus/ISIC_0015140.jpg,0.6746790409088135,0.02138317935168743
277,data/test/nevus/ISIC_0015146.jpg,0.00092341098934412,0.00016016098379623145
278,data/test/nevus/ISIC_0015149.jpg,0.590842068195343,0.014920081943273544
279,data/test/nevus/ISIC_0015150.jpg,0.19341424107551575,0.04999810829758644
280,data/test/nevus/ISIC_0015152.jpg,0.0012538234004750848,0.006176549009978771
281,data/test/nevus/ISIC_0015155.jpg,0.0021814429201185703,0.017620427533984184
282,data/test/nevus/ISIC_0015157.jpg,0.028037140145897865,0.07942836731672287
283,data/test/nevus/ISIC_0015160.jpg,0.005394520703703165,0.7664228677749634
284,data/test/nevus/ISIC_0015161.jpg,0.12294907122850418,0.05260465294122696
285,data/test/nevus/ISIC_0015171.jpg,0.09323257952928543,0.6299651265144348
286,data/test/nevus/ISIC_0015173.jpg,0.029101980850100517,0.03087092563509941
287,data/test/nevus/ISIC_0015174.jpg,0.14974960684776306,0.040595073252916336
288,data/test/nevus/ISIC_0015175.jpg,0.002102962229400873,0.013998203910887241
289,data/test/nevus/ISIC_0015176.jpg,0.04784948751330376,0.1809874176979065
290,data/test/nevus/ISIC_0015179.jpg,0.05176728963851929,0.18651382625102997
291,data/test/nevus/ISIC_0015184.jpg,0.11197333037853241,0.40000537037849426
292,data/test/nevus/ISIC_0015201.jpg,0.013646936975419521,0.003402009839192033
293,data/test/nevus/ISIC_0015202.jpg,0.023592256009578705,0.004305817186832428
294,data/test/nevus/ISIC_0015203.jpg,0.027603445574641228,0.9252903461456299
295,data/test/nevus/ISIC_0015207.jpg,0.0003028258797712624,0.011549564078450203
296,data/test/nevus/ISIC_0015208.jpg,0.05322854965925217,0.06652172654867172
297,data/test/nevus/ISIC_0015212.jpg,0.002948970766738057,0.006869482807815075
298,data/test/nevus/ISIC_0015215.jpg,0.02390546351671219,0.10419583320617676
299,data/test/nevus/ISIC_0015216.jpg,0.04592401534318924,0.13560925424098969
300,data/test/nevus/ISIC_0015217.jpg,0.023286540061235428,0.11200962215662003
301,data/test/nevus/ISIC_0015218.jpg,0.015205604955554008,0.006460921373218298
302,data/test/nevus/ISIC_0015223.jpg,0.044251710176467896,0.07847367972135544
303,data/test/nevus/ISIC_0015224.jpg,0.007622736506164074,0.01990208588540554
304,data/test/nevus/ISIC_0015226.jpg,0.0204140804708004,0.17219217121601105
305,data/test/nevus/ISIC_0015232.jpg,0.27483439445495605,0.11382517218589783
306,data/test/nevus/ISIC_0015237.jpg,0.6492672562599182,0.09321105480194092
307,data/test/nevus/ISIC_0015241.jpg,0.027944792062044144,0.01658390648663044
308,data/test/nevus/ISIC_0015244.jpg,0.004655849654227495,0.9721993207931519
309,data/test/nevus/ISIC_0015245.jpg,0.05993008613586426,0.3890744745731354
310,data/test/nevus/ISIC_0015250.jpg,0.08071863651275635,0.0947018712759018
311,data/test/nevus/ISIC_0015254.jpg,0.808426558971405,0.05989367142319679
312,data/test/nevus/ISIC_0015255.jpg,0.2286076694726944,0.2884114682674408
313,data/test/nevus/ISIC_0015258.jpg,0.10260091722011566,0.5651398301124573
314,data/test/nevus/ISIC_0015264.jpg,0.17039597034454346,0.08882119506597519
315,data/test/nevus/ISIC_0015270.jpg,0.10754731297492981,0.44633954763412476
316,data/test/nevus/ISIC_0015273.jpg,0.005501043051481247,0.05128472298383713
317,data/test/nevus/ISIC_0015274.jpg,0.1370982676744461,0.045596491545438766
318,data/test/nevus/ISIC_0015276.jpg,0.22403769195079803,0.02263639308512211
319,data/test/nevus/ISIC_0015279.jpg,0.0044990237802267075,0.03651433438062668
320,data/test/nevus/ISIC_0015283.jpg,0.014086253009736538,0.06643656641244888
321,data/test/nevus/ISIC_0015291.jpg,0.02048312872648239,0.07562221586704254
322,data/test/nevus/ISIC_0015293.jpg,0.2311539649963379,0.13866810500621796
323,data/test/nevus/ISIC_0015298.jpg,0.025225959718227386,0.019263070076704025
324,data/test/nevus/ISIC_0015309.jpg,0.009751562960445881,0.7215789556503296
325,data/test/nevus/ISIC_0015310.jpg,0.02784469723701477,0.035216961055994034
326,data/test/nevus/ISIC_0015311.jpg,0.09321855753660202,0.26898646354675293
327,data/test/nevus/ISIC_0015312.jpg,0.039060287177562714,0.0048538558185100555
328,data/test/nevus/ISIC_0015330.jpg,0.10824640840291977,0.03916699066758156
329,data/test/nevus/ISIC_0015331.jpg,0.010829699225723743,0.036700114607810974
330,data/test/nevus/ISIC_0015347.jpg,0.07772087305784225,0.022295238450169563
331,data/test/nevus/ISIC_0015353.jpg,0.1215728372335434,0.0003898118156939745
332,data/test/nevus/ISIC_0015355.jpg,0.008712316863238811,0.004515878856182098
333,data/test/nevus/ISIC_0015357.jpg,0.009159555658698082,0.2620205581188202
334,data/test/nevus/ISIC_0015360.jpg,0.3417370021343231,0.058944765478372574
335,data/test/nevus/ISIC_0015363.jpg,0.2889489531517029,0.3797810971736908
336,data/test/nevus/ISIC_0015364.jpg,0.3421138525009155,0.04161996766924858
